Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_09_955.jpg;-5.919594;1;0;5.010789;127.2108;112.8886;0.004120592;255.6148;358.8614
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_022.jpg;-2.898726;1;0;5.013809;127.1373;112.5972;0.01545532;254.7812;358.8651
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_092.jpg;0;1;0;5.011765;127.0353;112.2099;0.0009921517;254.2441;358.9599
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_158.jpg;-1.51406;1;0;5.01208;126.9548;111.9196;0.03363639;254.0564;359.0041
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_222.jpg;-4.41405;1;0;5.011414;126.8713;111.6295;0.1059826;253.7455;359.0187
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_289.jpg;-7.368587;1;0;5.010994;126.7548;111.2446;0.1966737;252.8648;359.0232
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_355.jpg;-10.37442;1;0;5.01954;126.6616;110.9583;0.2366426;251.723;358.9909
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_422.jpg;-13.40092;1;0;5.009637;126.5626;110.6758;0.1850424;250.1072;358.9442
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_488.jpg;-15;1;0;5.010293;126.4186;110.3067;359.984;247.5371;358.8144
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_554.jpg;-15;1;0;5.004749;126.3001;110.0309;0.009886566;245.6432;358.692
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_620.jpg;-15;1;0;5.004224;126.1756;109.7584;0.008584961;243.7667;358.6853
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_687.jpg;-15;1;0;5.003021;125.9987;109.3993;0.02891531;241.3156;358.8604
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_754.jpg;-15;1;0;5.008568;125.8521;109.1387;359.9885;239.2324;358.8298
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_820.jpg;-11.96486;1;0;5.006421;125.6964;108.8817;0.02123287;237.3373;358.7826
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_887.jpg;-8.988034;1;0;5.004423;125.4806;108.5448;0.02245662;235.294;358.8593
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_10_954.jpg;-5.9693;1;0;5.0094;125.3104;108.2979;0.005934527;234.076;358.8748
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_020.jpg;-2.984814;1;0;5.011259;125.1355;108.0537;0.001006146;233.2312;358.9084
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_088.jpg;0;1;0;5.011249;124.8972;107.731;0.02355908;232.6805;358.9673
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_154.jpg;-3.028597;1;0;5.011558;124.7152;107.4909;0.06176605;232.3898;358.9957
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_220.jpg;-6.00171;1;0;5.011406;124.5301;107.253;0.1162674;231.8982;358.9979
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_287.jpg;-8.996551;1;0;5.011234;124.2775;106.9405;0.1806902;230.6988;358.9505
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_359.jpg;-12.19173;1;0;5.003606;124.0846;106.7118;0.133439;229.3321;358.9214
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_426.jpg;-15;1;0;5.009503;123.8189;106.4171;359.9532;226.8194;358.8196
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_492.jpg;-15;1;0;5.00988;123.6114;106.2009;359.9417;225.0044;358.781
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_559.jpg;-12.01704;1;0;5.003575;123.3969;105.9894;0.02560571;223.2555;358.7456
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_625.jpg;-9.019393;1;0;5.004335;123.1804;105.7824;359.9886;221.7964;358.8837
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_688.jpg;-6.058177;1;0;5.01216;122.8799;105.517;0.02114184;220.2194;358.894
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_756.jpg;-3.140563;1;0;5.011379;122.6512;105.3227;0.006685421;219.414;358.9025
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_822.jpg;-0.1443107;1;0;5.011565;122.4201;105.1304;0.008118881;218.9595;358.9393
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_888.jpg;0;1;0;5.012062;122.1092;104.876;0.05763632;218.7453;359.012
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_11_955.jpg;0;1;0;5.011498;121.8743;104.6859;0.1430562;218.7015;359.0682
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_022.jpg;0;1;0;5.019386;121.6384;104.4958;0.2715773;218.685;359.1417
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_089.jpg;0;1;0;5.005995;121.3234;104.2421;0.4758153;218.6869;359.2857
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_155.jpg;0;1;0;5.016898;121.0867;104.0516;0.6499549;218.6903;359.4188
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_227.jpg;0;1;0;5.014365;120.7709;103.7974;0.8995506;218.7157;359.6141
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_291.jpg;0;1;0;5.008847;120.5341;103.6066;1.101375;218.7469;359.7665
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_358.jpg;0;1;0;5.001857;120.297;103.4151;1.317706;218.7725;359.9243
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_425.jpg;0;1;0;5.01383;120.0598;103.2251;1.506827;218.8033;-0.0007415987
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_492.jpg;0;1;0;5.009805;119.7467;102.9763;1.444837;218.7604;-0.004719774
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_558.jpg;0;1;0;5.071977;119.5154;102.7925;1.231367;218.7273;-0.0005297821
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_627.jpg;0;1;0;5.006767;119.2039;102.545;1.068664;218.683;-0.0009463592
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_694.jpg;0;1;0;5.012935;118.9693;102.3586;0.9989977;218.6576;-0.001101909
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_758.jpg;0;1;0;5.018601;118.7344;102.172;0.9653203;218.6111;-0.0005186076
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_822.jpg;0;1;0;4.983801;118.499;101.9851;0.9618585;218.5439;-0.001169968
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_888.jpg;0;1;0;5.006667;118.1842;101.7355;1.009654;218.5054;-0.0008479023
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_12_959.jpg;0;1;0;5.028359;117.9477;101.5484;1.064544;218.4585;-0.001420978
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_025.jpg;0;1;0;5.006793;117.7105;101.361;1.144179;218.4408;-0.001542009
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_092.jpg;0;1;0;5.026648;117.3943;101.1116;1.251705;218.3838;-0.00154335
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_158.jpg;0;1;0;5.007582;117.1565;100.9245;1.346509;218.3599;-0.001627422
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_225.jpg;0;1;0;5.023798;116.9189;100.7378;1.433562;218.3173;-0.001067711
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_293.jpg;0;1;0;5.014331;116.6022;100.4896;1.500941;218.2672;-0.004068666
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_360.jpg;0;1;0;5.03395;116.3661;100.3048;1.462072;218.2266;-0.001532756
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_424.jpg;0;1;0;5.01028;116.1291;100.1197;1.447573;218.1931;-0.001533493
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_492.jpg;-1.552149;1;0;5.017253;115.8123;99.87311;1.452736;218.1008;-0.001737187
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_560.jpg;-4.510509;1;0;4.993531;115.5738;99.68983;1.461023;217.7214;-0.0005370381
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_626.jpg;-7.490515;1;0;5.015879;115.2525;99.44859;1.493346;216.7939;-0.001264868
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_693.jpg;-4.42959;1;0;4.998537;115.01;99.27012;1.510676;216.0009;359.9937
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_754.jpg;-1.534245;1;0;5.006815;114.7676;99.09338;1.469433;215.4891;-0.004516347
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_820.jpg;0;1;0;5.014279;114.524;98.91729;1.451238;215.3051;359.9922
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_886.jpg;0;1;0;5.004883;114.1984;98.68322;1.447941;215.2876;359.985
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_13_953.jpg;0;1;0;5.016427;113.9538;98.50755;1.461495;215.3214;359.9904
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_020.jpg;0;1;0;5.004134;113.7087;98.33185;1.48982;215.3509;359.9924
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_086.jpg;3.03498;1;0;5.015796;113.3833;98.09731;1.500686;215.6173;359.9927
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_153.jpg;5.994456;1;0;5.024251;113.1406;97.92038;1.476165;216.1042;-0.005068775
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_220.jpg;5.998641;1;0;5.008505;112.8996;97.74052;1.464633;216.8763;0.03966333
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_286.jpg;3.015518;1;0;5.014966;112.5807;97.49946;1.394527;217.6806;0.08727761
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_353.jpg;0.01918405;1;0;5.029717;112.3429;97.3174;1.337253;217.8386;0.1408913
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_419.jpg;0;1;0;5.009344;112.1045;97.13572;1.266466;217.9427;0.1297217
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_486.jpg;0;1;0;5.001156;111.7881;96.89248;1.178321;217.818;0.1216094
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_553.jpg;0;1;0;5.009728;111.55;96.70946;1.156962;217.7787;0.1006397
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_619.jpg;0;1;0;4.997206;111.3112;96.52633;1.162471;217.7176;0.06400859
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_686.jpg;0;1;0;5.006802;110.9922;96.28197;1.213443;217.658;-0.0006252093
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_754.jpg;0;1;0;5.027835;110.7532;96.09805;1.263247;217.624;-0.002840769
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_824.jpg;0;1;0;5.007805;110.5137;95.91396;1.329991;217.6124;-0.002704363
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_891.jpg;0;1;0;5.023612;110.1943;95.66902;1.41772;217.5746;-0.002326285
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_14_956.jpg;0;1;0;5.014344;109.9542;95.48537;1.49172;217.553;-0.002185014
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_020.jpg;0;1;0;5.021544;109.7148;95.30262;1.515314;217.5248;-0.00442276
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_090.jpg;0;1;0;4.989309;109.3965;95.06022;1.451023;217.4818;-0.001560291
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_159.jpg;0;1;0;5.009935;109.1574;94.87845;1.425609;217.4451;-0.001345537
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_224.jpg;0;1;0;5.004079;108.9176;94.69644;1.422724;217.4179;-0.001674019
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_289.jpg;0;1;0;5.015838;108.598;94.45415;1.429768;217.3565;-0.00139897
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_358.jpg;0;1;0;5.015908;108.3576;94.27222;1.455824;217.3282;-0.00169833
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_424.jpg;0;1;0;5.028604;108.1175;94.09075;1.479262;217.2682;-0.0005921292
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_491.jpg;0;1;0;5.013955;107.7968;93.84882;1.506696;217.2254;-0.001441935
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_558.jpg;0;1;0;5.018564;107.5564;93.66777;1.49619;217.0878;0.001125818
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_624.jpg;0;1;0;5.01053;107.3167;93.48747;1.479546;217.2465;-0.001055296
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_692.jpg;0;1;0;5.015488;106.9958;93.24603;1.497004;217.169;-0.000449345
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_758.jpg;0;1;0;4.998886;106.7556;93.06552;1.504923;217.2984;359.9934
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_824.jpg;0;1;0;5.013938;106.5155;92.88483;1.486085;217.2543;-0.003898361
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_892.jpg;0;1;0;4.979952;106.1966;92.64484;1.377256;217.1974;-0.001406678
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_15_958.jpg;0;1;0;5.014215;105.9569;92.46453;1.329875;217.1581;-0.00115867
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_021.jpg;0;1;0;5.003937;105.7165;92.28386;1.312355;217.145;-0.001931476
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_091.jpg;0;1;0;5.015172;105.3959;92.04331;1.307501;217.0534;-0.00130197
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_155.jpg;3.025003;1;0;5.016596;105.1553;91.86179;1.333208;217.1981;-0.002458146
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_219.jpg;5.950181;1;0;5.016294;104.9162;91.67866;1.358797;217.5968;0.01604548
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_290.jpg;9.00789;1;0;5.017665;104.6016;91.42949;1.374258;218.7172;0.1256191
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_358.jpg;12.07618;1;0;5.000399;104.3713;91.23949;1.259026;220.2437;0.2035807
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_424.jpg;15;1;0;5.00933;104.1482;91.04348;1.059725;222.0344;0.3829648
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_491.jpg;15;1;0;5.007706;103.8626;90.77378;0.6321223;224.8057;0.7099808
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_558.jpg;15;0.90179;0;5.008795;103.6583;90.56464;0.2083574;226.9409;1.043714
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_624.jpg;15;0.7022893;0;5.004973;103.4605;90.34959;359.7898;228.963;1.364833
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_692.jpg;15;0.502932;0;4.9959;103.1993;90.05287;359.6145;231.3428;1.516808
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_755.jpg;15;0.3013876;0;4.984977;103.0087;89.82202;359.6996;233.1787;1.484362
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_823.jpg;15;0.1022775;0;4.96225;102.8237;89.58364;359.972;235.1508;1.296705
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_891.jpg;15;0;0;4.936591;102.5988;89.2579;0.09221528;238.0562;1.14933
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_16_957.jpg;15;0;0;4.917891;102.4471;89.00955;359.9418;240.2979;1.178433
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_024.jpg;15;0;0;4.881679;102.3048;88.75538;359.8856;242.2671;1.270325
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_087.jpg;15;0;0;4.861035;102.1259;88.40828;0.05462188;244.6601;1.302434
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_158.jpg;15;0;0;4.826863;102.0034;88.14817;359.9894;246.5552;1.25454
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_224.jpg;15;0;0;4.793535;101.8906;87.88405;-0.00569459;248.5259;1.222263
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_291.jpg;15;0;0;4.771211;101.7558;87.52835;359.9872;251.2057;1.187069
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_355.jpg;15;0;0;4.74245;101.6673;87.25914;359.9846;253.2148;1.177047
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_424.jpg;15;0;0;4.709027;101.5895;86.9879;-0.002297118;255.2455;1.231535
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_490.jpg;15;0.09994181;0;4.687723;101.4998;86.62518;359.9885;257.9751;1.261368
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_557.jpg;15;0.2998024;0;4.664667;101.4435;86.35172;0.002560067;259.9797;1.229498
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_620.jpg;15;0.4987845;0;4.651917;101.3973;86.07738;359.9899;262.0231;1.190622
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_687.jpg;15;0.6989821;0;4.653103;101.3526;85.70847;0.002491522;264.7391;1.198883
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_758.jpg;15;0.8994587;0;4.662244;101.3294;85.42993;0.01459492;266.7961;1.164354
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_823.jpg;12.02136;1;0;4.692111;101.3167;85.14941;0.01328715;268.7907;1.16292
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_890.jpg;9.034868;1;0;4.720763;101.3123;84.77219;0.01047753;270.9731;1.143298
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_17_957.jpg;6.013312;1;0;4.752665;101.3173;84.48688;0.009611751;272.2119;1.117723
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_024.jpg;3.015599;1;0;4.797052;101.3279;84.19962;0.006310403;273.0767;1.091257
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_091.jpg;0.01027264;1;0;4.830285;101.3471;83.81302;0.02696433;273.6275;1.03488
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_152.jpg;0;1;0;4.864433;101.364;83.52023;0.07048745;273.7606;0.9828685
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_223.jpg;0;1;0;4.908828;101.3823;83.22485;0.151242;273.8035;0.9233111
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_286.jpg;0;1;0;4.942694;101.4075;82.82711;0.3053876;273.8113;0.8106848
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_357.jpg;0;1;0;4.975385;101.4267;82.52597;0.4509616;273.8004;0.7017298
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_423.jpg;0;1;0;5.015892;101.4462;82.22276;0.6329988;273.7855;0.5847749
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_490.jpg;0;1;0;5.00696;101.4719;81.81802;0.8955663;273.7681;0.3976907
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_557.jpg;1.483537;1;0;5.014081;101.4915;81.51421;1.104463;273.7966;0.2570857
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_618.jpg;4.433446;1;0;5.017972;101.5128;81.21073;1.31029;274.0519;0.1464577
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_691.jpg;7.480603;1;0;4.999137;101.545;80.80759;1.490657;274.9437;0.000661418
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_757.jpg;10.49364;1;0;5.004079;101.5753;80.50858;1.482684;276.1355;359.9861
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_823.jpg;13.49753;1;0;4.95667;101.6132;80.21293;1.365625;277.7088;0.08772029
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_885.jpg;10.58787;1;0;5.006661;101.6736;79.82123;1.110389;279.8567;0.3200735
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_18_956.jpg;7.650105;1;0;5.017987;101.726;79.52993;0.842883;281.2923;0.5277564
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_022.jpg;4.528315;1;0;5.011426;101.7837;79.24032;0.547466;282.3682;0.7570414
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_090.jpg;1.525663;1;0;5.011615;101.8661;78.85561;0.1342474;283.2157;1.026816
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_154.jpg;0;1;0;5.011396;101.9305;78.56625;359.9003;283.4246;1.160183
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_218.jpg;0;1;0;5.009691;101.9951;78.27312;359.8823;283.3538;1.103998
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_289.jpg;0;1;0;5.0109;102.0848;77.87872;0.07495525;283.3398;0.9516286
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_356.jpg;0;1;0;5.017887;102.1539;77.58299;0.2467501;283.3294;0.8474183
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_420.jpg;0;1;0;5.011165;102.2231;77.28712;0.427642;283.3121;0.7177777
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_486.jpg;0;1;0;5.011586;102.3156;76.89202;0.7049893;283.2853;0.5277198
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_556.jpg;0;1;0;5.011173;102.3849;76.59529;0.9321102;283.2622;0.3683646
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_622.jpg;0;1;0;5.008245;102.454;76.2983;1.168189;283.2378;0.2029655
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_690.jpg;0;1;0;5.017761;102.5461;75.90226;1.480598;283.2;-0.002159394
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_758.jpg;0;1;0;4.996724;102.6166;75.6088;1.550993;283.2044;359.9916
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_820.jpg;3.087624;1;0;5.0697;102.6855;75.3205;1.353637;283.295;-0.003258723
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_890.jpg;2.890406;1;0;4.998212;102.779;74.93372;1.21665;283.7387;-0.001136816
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_19_956.jpg;0;1;0;5.010012;102.8496;74.6425;1.153981;283.9324;-0.0009960623
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_022.jpg;0;1;0;5.002578;102.9205;74.35037;1.130913;283.9905;-0.000933343
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_086.jpg;0;1;0;5.013594;103.0153;73.9612;1.125526;283.9326;-0.0007037919
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_151.jpg;0;1;0;5.018322;103.0868;73.66812;1.161781;283.9204;-0.001585077
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_218.jpg;0;1;0;4.990328;103.1582;73.37552;1.200699;283.8653;-0.001302904
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_286.jpg;0;1;0;5.017905;103.2533;72.98418;1.287001;283.8341;-0.001683693
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_355.jpg;3.051784;1;0;4.993889;103.3252;72.69115;1.350696;283.9413;-0.002271469
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_418.jpg;6.031133;1;0;5.017377;103.3994;72.39846;1.420941;284.3718;0.01153487
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_489.jpg;2.932137;1;0;4.996352;103.5006;72.00941;1.46928;285.0662;0.02311176
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_555.jpg;0;1;0;5.023598;103.577;71.71874;1.457764;285.306;-0.001908788
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_621.jpg;0;1;0;5.008392;103.6547;71.42782;1.465494;285.3832;-0.001359759
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_689.jpg;0;1;0;5.022883;103.7587;71.04018;1.48495;285.3367;-0.0009757775
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_756.jpg;0;1;0;5.014032;103.8369;70.74903;1.514031;285.3091;-0.00159239
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_820.jpg;0;1;0;5.010813;103.9149;70.45895;1.462331;285.2683;-0.002249959
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_890.jpg;0;1;0;5.007112;104.018;70.07418;1.354913;285.199;-0.00132101
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_20_956.jpg;0;1;0;5.013908;104.0955;69.784;1.321241;285.1747;-0.001582703
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_21_022.jpg;0;1;0;5.02409;104.1729;69.49394;1.301976;285.0965;7.045451E-05
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_21_090.jpg;0;1;0;5.014202;104.2761;69.10586;1.317441;285.0581;-0.001583568
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_07_21_156.jpg;0;1;0;5.004838;104.3532;68.81487;1.340487;285.0048;-0.0006779484
